0.0	0.0	0.0	29.0	41.0	-0.310693	-0.018066
0.0	0.0	0.0	30.0	42.0	-0.310693	-0.018066
0.0	0.0	0.0	33.0	45.0	-0.245343	-0.004991
0.0	0.0	0.0	34.0	46.0	-0.245343	-0.004991
0.0	0.0	0.0	29.0	47.0	-0.460944	-0.002753
0.0	0.0	0.0	30.0	48.0	-0.460944	-0.002753
0.0	0.0	0.0	31.0	49.0	-0.491631	-0.012081
0.0	0.0	0.0	32.0	50.0	-0.491631	-0.012081
-1.0	0.0	0.0	31.0	141.0	-0.45672	0.008583
-1.0	0.0	0.0	32.0	142.0	-0.45672	0.008583
-1.0	0.0	0.0	33.0	143.0	-0.43382	-0.001758
-1.0	0.0	0.0	34.0	144.0	-0.43382	-0.001758
0.0	-1.0	0.0	29.0	93.0	-0.398845	-0.006013
0.0	-1.0	0.0	30.0	94.0	-0.398845	-0.006013
0.0	-1.0	0.0	33.0	97.0	-0.366313	0.000333
0.0	-1.0	0.0	34.0	98.0	-0.366313	0.000333
0.0	0.0	0.0	29.0	21.0	-0.411147	-0.013819
0.0	0.0	0.0	30.0	22.0	-0.411147	-0.013819
0.0	0.0	0.0	31.0	23.0	-0.420345	0.00217
0.0	0.0	0.0	32.0	24.0	-0.420345	0.00217
0.0	0.0	0.0	57.0	63.0	-0.233606	-0.004049
0.0	0.0	0.0	58.0	64.0	-0.233606	-0.004049
0.0	0.0	0.0	59.0	65.0	-0.201231	-0.005678
0.0	0.0	0.0	60.0	66.0	-0.201231	-0.005678
0.0	0.0	0.0	55.0	67.0	-0.10791	-0.012083
0.0	0.0	0.0	56.0	68.0	-0.10791	-0.012083
0.0	0.0	0.0	59.0	71.0	-0.201529	-0.001273
0.0	0.0	0.0	60.0	72.0	-0.201529	-0.001273
0.0	0.0	0.0	55.0	73.0	-0.423259	0.006665
0.0	0.0	0.0	56.0	74.0	-0.423259	0.006665
0.0	0.0	0.0	57.0	75.0	-0.513127	-0.002417
0.0	0.0	0.0	58.0	76.0	-0.513127	-0.002417
-1.0	0.0	0.0	57.0	167.0	-0.462342	0.005172
-1.0	0.0	0.0	58.0	168.0	-0.462342	0.005172
-1.0	0.0	0.0	59.0	169.0	-0.598238	-0.001402
-1.0	0.0	0.0	60.0	170.0	-0.598238	-0.001402
0.0	0.0	0.0	55.0	15.0	-0.4918	0.006647
0.0	0.0	0.0	56.0	16.0	-0.4918	0.006647
0.0	0.0	0.0	59.0	19.0	-0.511296	-0.008049
0.0	0.0	0.0	60.0	20.0	-0.511296	-0.008049
0.0	0.0	-1.0	55.0	99.0	-0.381737	-0.001188
0.0	0.0	-1.0	56.0	100.0	-0.381737	-0.001188
0.0	0.0	-1.0	57.0	101.0	-0.37253	0.001018
0.0	0.0	-1.0	58.0	102.0	-0.37253	0.001018
0.0	0.0	0.0	83.0	89.0	-0.511764	-0.01083
0.0	0.0	0.0	84.0	90.0	-0.511764	-0.01083
0.0	0.0	0.0	85.0	91.0	-0.493664	0.002211
0.0	0.0	0.0	86.0	92.0	-0.493664	0.002211
0.0	0.0	0.0	81.0	93.0	-0.492439	-0.006403
0.0	0.0	0.0	82.0	94.0	-0.492439	-0.006403
0.0	0.0	0.0	85.0	97.0	-0.452277	-0.001806
0.0	0.0	0.0	86.0	98.0	-0.452277	-0.001806
0.0	0.0	0.0	81.0	99.0	-0.548023	-0.007181
0.0	0.0	0.0	82.0	100.0	-0.548023	-0.007181
0.0	0.0	0.0	83.0	101.0	-0.537124	0.007739
0.0	0.0	0.0	84.0	102.0	-0.537124	0.007739
-1.0	0.0	0.0	83.0	193.0	-0.272488	0.005312
-1.0	0.0	0.0	84.0	194.0	-0.272488	0.005312
-1.0	0.0	0.0	85.0	195.0	-0.211465	0.002088
-1.0	0.0	0.0	86.0	196.0	-0.211465	0.002088
0.0	0.0	0.0	81.0	41.0	-0.349658	-0.000333
0.0	0.0	0.0	82.0	42.0	-0.349658	-0.000333
0.0	0.0	0.0	85.0	45.0	-0.345579	0.011816
0.0	0.0	0.0	86.0	46.0	-0.345579	0.011816
0.0	0.0	0.0	81.0	73.0	-0.239844	-0.003688
0.0	0.0	0.0	82.0	74.0	-0.239844	-0.003688
0.0	0.0	0.0	83.0	75.0	-0.264938	-0.005621
0.0	0.0	0.0	84.0	76.0	-0.264938	-0.005621
0.0	0.0	0.0	109.0	115.0	-0.306799	0.000267
0.0	0.0	0.0	110.0	116.0	-0.306799	0.000267
0.0	0.0	0.0	111.0	117.0	-0.354402	-0.002114
0.0	0.0	0.0	112.0	118.0	-0.354402	-0.002114
0.0	0.0	0.0	107.0	119.0	-0.292085	-0.009596
0.0	0.0	0.0	108.0	120.0	-0.292085	-0.009596
0.0	0.0	0.0	111.0	123.0	-0.430199	-0.003367
0.0	0.0	0.0	112.0	124.0	-0.430199	-0.003367
0.0	0.0	0.0	107.0	125.0	-0.513513	-0.009024
0.0	0.0	0.0	108.0	126.0	-0.513513	-0.009024
0.0	0.0	0.0	109.0	127.0	-0.53059	0.003426
0.0	0.0	0.0	110.0	128.0	-0.53059	0.003426
0.0	0.0	0.0	109.0	11.0	-0.607945	0.005259
0.0	0.0	0.0	110.0	12.0	-0.607945	0.005259
0.0	0.0	0.0	111.0	13.0	-0.559096	-0.002458
0.0	0.0	0.0	112.0	14.0	-0.559096	-0.002458
0.0	-1.0	0.0	107.0	171.0	-0.329117	0.010788
0.0	-1.0	0.0	108.0	172.0	-0.329117	0.010788
0.0	-1.0	0.0	111.0	175.0	-0.307099	-0.006163
0.0	-1.0	0.0	112.0	176.0	-0.307099	-0.006163
0.0	0.0	-1.0	107.0	151.0	-0.375511	0.002391
0.0	0.0	-1.0	108.0	152.0	-0.375511	0.002391
0.0	0.0	-1.0	109.0	153.0	-0.368322	-0.003498
0.0	0.0	-1.0	110.0	154.0	-0.368322	-0.003498
0.0	0.0	0.0	135.0	141.0	-0.386157	-0.038552
0.0	0.0	0.0	136.0	142.0	-0.386157	-0.038552
