534 Br:p 2 1 1 z X dn
535 Br:p 2 1 1 z Y up
536 Br:p 2 1 1 z Y dn
537 Br:p 2 1 1 y Z up
538 Br:p 2 1 1 y Z dn
539 Br:p 2 1 1 y X up
540 Br:p 2 1 1 y X dn
541 Br:p 2 1 1 y Y up
542 Br:p 2 1 1 y Y dn
543 Br:p 2 1 1 x Z up
544 Br:p 2 1 1 x Z dn
545 Br:p 2 1 1 x X up
546 Br:p 2 1 1 x X dn
547 Br:p 2 1 1 x Y up
548 Br:p 2 1 1 x Y dn
549 Br:p 3 1 1 z Z up
550 Br:p 3 1 1 z Z dn
551 Br:p 3 1 1 z X up
552 Br:p 3 1 1 z X dn
553 Br:p 3 1 1 z Y up
554 Br:p 3 1 1 z Y dn
555 Br:p 3 1 1 y Z up
556 Br:p 3 1 1 y Z dn
557 Br:p 3 1 1 y X up
558 Br:p 3 1 1 y X dn
559 Br:p 3 1 1 y Y up
560 Br:p 3 1 1 y Y dn
561 Br:p 3 1 1 x Z up
562 Br:p 3 1 1 x Z dn
563 Br:p 3 1 1 x X up
564 Br:p 3 1 1 x X dn
565 Br:p 3 1 1 x Y up
566 Br:p 3 1 1 x Y dn
567 Br:p 4 1 1 z Z up
568 Br:p 4 1 1 z Z dn
569 Br:p 4 1 1 z X up
570 Br:p 4 1 1 z X dn
571 Br:p 4 1 1 z Y up
572 Br:p 4 1 1 z Y dn
573 Br:p 4 1 1 y Z up
574 Br:p 4 1 1 y Z dn
575 Br:p 4 1 1 y X up
576 Br:p 4 1 1 y X dn
577 Br:p 4 1 1 y Y up
578 Br:p 4 1 1 y Y dn
579 Br:p 4 1 1 x Z up
580 Br:p 4 1 1 x Z dn
581 Br:p 4 1 1 x X up
582 Br:p 4 1 1 x X dn
583 Br:p 4 1 1 x Y up
584 Br:p 4 1 1 x Y dn
585 Br:p 1 2 1 z Z up
586 Br:p 1 2 1 z Z dn
587 Br:p 1 2 1 z X up
588 Br:p 1 2 1 z X dn
589 Br:p 1 2 1 z Y up
590 Br:p 1 2 1 z Y dn
591 Br:p 1 2 1 y Z up
592 Br:p 1 2 1 y Z dn
593 Br:p 1 2 1 y X up
594 Br:p 1 2 1 y X dn
595 Br:p 1 2 1 y Y up
596 Br:p 1 2 1 y Y dn
597 Br:p 1 2 1 x Z up
598 Br:p 1 2 1 x Z dn
599 Br:p 1 2 1 x X up
600 Br:p 1 2 1 x X dn
601 Br:p 1 2 1 x Y up
602 Br:p 1 2 1 x Y dn
603 Br:p 2 2 1 z Z up
604 Br:p 2 2 1 z Z dn
605 Br:p 2 2 1 z X up
606 Br:p 2 2 1 z X dn
607 Br:p 2 2 1 z Y up
608 Br:p 2 2 1 z Y dn
609 Br:p 2 2 1 y Z up
610 Br:p 2 2 1 y Z dn
611 Br:p 2 2 1 y X up
612 Br:p 2 2 1 y X dn
613 Br:p 2 2 1 y Y up
614 Br:p 2 2 1 y Y dn
615 Br:p 2 2 1 x Z up
616 Br:p 2 2 1 x Z dn
617 Br:p 2 2 1 x X up
618 Br:p 2 2 1 x X dn
619 Br:p 2 2 1 x Y up
620 Br:p 2 2 1 x Y dn
621 Br:p 3 2 1 z Z up
622 Br:p 3 2 1 z Z dn
623 Br:p 3 2 1 z X up
624 Br:p 3 2 1 z X dn
625 Br:p 3 2 1 z Y up
626 Br:p 3 2 1 z Y dn
627 Br:p 3 2 1 y Z up
628 Br:p 3 2 1 y Z dn
629 Br:p 3 2 1 y X up
630 Br:p 3 2 1 y X dn
631 Br:p 3 2 1 y Y up
632 Br:p 3 2 1 y Y dn
633 Br:p 3 2 1 x Z up
634 Br:p 3 2 1 x Z dn
635 Br:p 3 2 1 x X up
636 Br:p 3 2 1 x X dn
637 Br:p 3 2 1 x Y up
638 Br:p 3 2 1 x Y dn
639 Br:p 4 2 1 z Z up
